"from","to","id","col","score","result","compare"
"","IL","2132","state","False","False","False"
"2134","2134","2133","index","True","True","True"
"1982","1982","2133","id","True","True","True"
"Greenwood Beach","Greenwood Beach","2133","beer_name","True","True","True"
"Fruit / Vegetable Beer","Fruit / Vegetable Beer","2133","style","True","True","True"
"12.0 oz. Alumi-Tek","12","2133","ounces","False","False","False"
"0.04%","0.04","2133","abv","False","False","False"
"N/A","","2133","ibu","False","False","False"
"210","210","2133","brewery_id","True","True","True"
"Temperance Beer Company","Temperance Beer Company","2133","brewery_name","True","True","True"
"Evanston","Evanston","2133","city","True","True","True"
"IL","IL","2133","state","True","True","True"
"2135","2135","2134","index","True","True","True"
"1939","1939","2134","id","True","True","True"
"Gatecrasher","Gatecrasher","2134","beer_name","True","True","True"
"English India Pale Ale (IPA)","English India Pale Ale (IPA)","2134","style","True","True","True"
"12.0 ounce","12","2134","ounces","False","False","False"
"0.066","0.066","2134","abv","True","True","True"
"N/A","","2134","ibu","False","False","False"
"210","210","2134","brewery_id","True","True","True"
"Temperance Beer Company","Temperance Beer Company","2134","brewery_name","True","True","True"
"Evanston","Evanston","2134","city","True","True","True"
"IL","IL","2134","state","True","True","True"
"2136","2136","2135","index","True","True","True"
"1082","1082","2135","id","True","True","True"
"RecreationAle","RecreationAle","2135","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","2135","style","True","True","True"
"12.0 oz","12","2135","ounces","False","False","False"
"0.047%","0.047","2135","abv","False","False","False"
"42","42","2135","ibu","True","True","True"
"469","469","2135","brewery_id","True","True","True"
"Terrapin Brewing Company","Terrapin Brewing Company","2135","brewery_name","True","True","True"
"Athens GA","Athens","2135","city","False","False","False"
"","GA","2135","state","False","False","False"
"2137","2137","2136","index","True","True","True"
"2119","2119","2136","id","True","True","True"
"First Stand","First Stand","2136","beer_name","True","True","True"
"Saison / Farmhouse Ale","Saison / Farmhouse Ale","2136","style","True","True","True"
"12.0 ounce","12","2136","ounces","False","False","False"
"0.055","0.055","2136","abv","True","True","True"
"35","35","2136","ibu","True","True","True"
"215","215","2136","brewery_id","True","True","True"
"Texian Brewing Co.","Texian Brewing Co.","2136","brewery_name","True","True","True"
"Richmond","Richmond","2136","city","True","True","True"
"TX","TX","2136","state","True","True","True"
"2138","2138","2137","index","True","True","True"
"2118","2118","2137","id","True","True","True"
"Battle LIne","Battle LIne","2137","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","2137","style","True","True","True"
"12.0 oz","12","2137","ounces","False","False","False"
"0.063","0.063","2137","abv","True","True","True"
"23","23","2137","ibu","True","True","True"
"215","215","2137","brewery_id","True","True","True"
"Texian Brewing Co.","Texian Brewing Co.","2137","brewery_name","True","True","True"
"Richmond","Richmond","2137","city","True","True","True"
"TX","TX","2137","state","True","True","True"
"2139","2139","2138","index","True","True","True"
"2117","2117","2138","id","True","True","True"
"Broken Bridge","Broken Bridge","2138","beer_name","True","True","True"
"Dunkelweizen","Dunkelweizen","2138","style","True","True","True"
"12.0 oz","12","2138","ounces","False","False","False"
"0.056","0.056","2138","abv","True","True","True"
"12","12","2138","ibu","True","True","True"
"215","215","2138","brewery_id","True","True","True"
"Texian Brewing Co.","Texian Brewing Co.","2138","brewery_name","True","True","True"
"Richmond","Richmond","2138","city","True","True","True"
"TX","TX","2138","state","True","True","True"
"2140","2140","2139","index","True","True","True"
"2116","2116","2139","id","True","True","True"
"Brutus","Brutus","2139","beer_name","True","True","True"
"English India Pale Ale (IPA)","English India Pale Ale (IPA)","2139","style","True","True","True"
"12.0 oz.","12","2139","ounces","False","False","False"
"0.071","0.071","2139","abv","True","True","True"
"69","69","2139","ibu","True","True","True"
"215","215","2139","brewery_id","True","True","True"
"Texian Brewing Co.","Texian Brewing Co.","2139","brewery_name","True","True","True"
"Richmond","Richmond","2139","city","True","True","True"
"TX","TX","2139","state","True","True","True"
"2141","2141","2140","index","True","True","True"
"1916","1916","2140","id","True","True","True"
"Petit Mutant","Petit Mutant","2140","beer_name","True","True","True"
"American Wild Ale","American Wild Ale","2140","style","True","True","True"
"16.0 oz","16","2140","ounces","False","False","False"
"0.06","0.06","2140","abv","True","True","True"
"N/A","","2140","ibu","False","False","False"
"272","272","2140","brewery_id","True","True","True"
"The Alchemist","The Alchemist","2140","brewery_name","True","True","True"
"Waterbury","Waterbury","2140","city","True","True","True"
"VT","VT","2140","state","True","True","True"
"2142","2142","2141","index","True","True","True"
"1915","1915","2141","id","True","True","True"
"The Crusher","The Crusher","2141","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","2141","style","True","True","True"
"16.0 oz.","16","2141","ounces","False","False","False"
"0.096%","0.096","2141","abv","False","False","False"
"N/A","","2141","ibu","False","False","False"
"272","272","2141","brewery_id","True","True","True"
"The Alchemist","The Alchemist","2141","brewery_name","True","True","True"
"Waterbury","Waterbury","2141","city","True","True","True"
"VT","VT","2141","state","True","True","True"
"2143","2143","2142","index","True","True","True"
"1914","1914","2142","id","True","True","True"
"Beelzebub","Beelzebub","2142","beer_name","True","True","True"
"American Double / Imperial Stout","American Double / Imperial Stout","2142","style","True","True","True"
"16.0 oz.","16","2142","ounces","False","False","False"
"0.08","0.08","2142","abv","True","True","True"
"N/A","","2142","ibu","False","False","False"
"272","272","2142","brewery_id","True","True","True"
"The Alchemist","The Alchemist","2142","brewery_name","True","True","True"
"Waterbury","Waterbury","2142","city","True","True","True"
"VT","VT","2142","state","True","True","True"
"2144","2144","2143","index","True","True","True"
"1810","1810","2143","id","True","True","True"
"Focal Banger","Focal Banger","2143","beer_name","True","True","True"
"American IPA","American IPA","2143","style","True","True","True"
"16.0 oz.","16","2143","ounces","False","False","False"
"0.07","0.07","2143","abv","True","True","True"
"N/A","","2143","ibu","False","False","False"
"272","272","2143","brewery_id","True","True","True"
"The Alchemist","The Alchemist","2143","brewery_name","True","True","True"
"Waterbury VT","Waterbury","2143","city","False","False","False"
"","VT","2143","state","False","False","False"
"2145","2145","2144","index","True","True","True"
"1111","1111","2144","id","True","True","True"
"Heady Topper","Heady Topper","2144","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","2144","style","True","True","True"
"16.0 oz. Alumi-Tek","16","2144","ounces","False","False","False"
"0.08","0.08","2144","abv","True","True","True"
"120","120","2144","ibu","True","True","True"
"272","272","2144","brewery_id","True","True","True"
"The Alchemist","The Alchemist","2144","brewery_name","True","True","True"
"Waterbury","Waterbury","2144","city","True","True","True"
"VT","VT","2144","state","True","True","True"
"2146","2146","2145","index","True","True","True"
"379","379","2145","id","True","True","True"
"Heady Topper","Heady Topper","2145","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","2145","style","True","True","True"
"16.0 oz. Alumi-Tek","16","2145","ounces","False","False","False"
"0.08","0.08","2145","abv","True","True","True"
"120","120","2145","ibu","True","True","True"
"272","272","2145","brewery_id","True","True","True"
"The Alchemist","The Alchemist","2145","brewery_name","True","True","True"
"Waterbury","Waterbury","2145","city","True","True","True"
"VT","VT","2145","state","True","True","True"
"2147","2147","2146","index","True","True","True"
"1200","1200","2146","id","True","True","True"
"Bomber Mountain Amber Ale (2013)","Bomber Mountain Amber Ale (2013)","2146","beer_name","True","True","True"
"American Amber / Red Ale","American Amber / Red Ale","2146","style","True","True","True"
"12.0 ounce","12","2146","ounces","False","False","False"
"0.046%","0.046","2146","abv","False","False","False"
"20","20","2146","ibu","True","True","True"
"457","457","2146","brewery_id","True","True","True"
"The Black Tooth Brewing Company","The Black Tooth Brewing Company","2146","brewery_name","True","True","True"
"Sheridan","Sheridan","2146","city","True","True","True"
"WY","WY","2146","state","True","True","True"
"2148","2148","2147","index","True","True","True"
"1199","1199","2147","id","True","True","True"
"Indian Paintbrush IPA","Indian Paintbrush IPA","2147","beer_name","True","True","True"
"American IPA","American IPA","2147","style","True","True","True"
"12.0 ounce","12","2147","ounces","False","False","False"
"0.07%","0.07","2147","abv","False","False","False"
"75","75","2147","ibu","True","True","True"
"457","457","2147","brewery_id","True","True","True"
"The Black Tooth Brewing Company","The Black Tooth Brewing Company","2147","brewery_name","True","True","True"
"Sheridan","Sheridan","2147","city","True","True","True"
"WY","WY","2147","state","True","True","True"
"2149","2149","2148","index","True","True","True"
"1198","1198","2148","id","True","True","True"
"Saddle Bronc Brown Ale (2013)","Saddle Bronc Brown Ale (2013)","2148","beer_name","True","True","True"
"English Brown Ale","English Brown Ale","2148","style","True","True","True"
"12.0 ounce","12","2148","ounces","False","False","False"
"0.048%","0.048","2148","abv","False","False","False"
"16","16","2148","ibu","True","True","True"
"457","457","2148","brewery_id","True","True","True"
"The Black Tooth Brewing Company","The Black Tooth Brewing Company","2148","brewery_name","True","True","True"
"Sheridan","Sheridan","2148","city","True","True","True"
"WY","WY","2148","state","True","True","True"
"2150","2150","2149","index","True","True","True"
"1197","1197","2149","id","True","True","True"
"Wagon Box Wheat Beer","Wagon Box Wheat Beer","2149","beer_name","True","True","True"
"American Pale Wheat Ale","American Pale Wheat Ale","2149","style","True","True","True"
"12.0 oz.","12","2149","ounces","False","False","False"
"0.059","0.059","2149","abv","True","True","True"
"15","15","2149","ibu","True","True","True"
"457","457","2149","brewery_id","True","True","True"
"The Black Tooth Brewing Company","The Black Tooth Brewing Company","2149","brewery_name","True","True","True"
"Sheridan","Sheridan","2149","city","True","True","True"
"WY","WY","2149","state","True","True","True"
"2151","2151","2150","index","True","True","True"
"1945","1945","2150","id","True","True","True"
"Birdhouse Pale Ale","Birdhouse Pale Ale","2150","beer_name","True","True","True"
"Belgian Pale Ale","Belgian Pale Ale","2150","style","True","True","True"
"12.0 ounce","12","2150","ounces","False","False","False"
"0.05","0.05","2150","abv","True","True","True"
"N/A","","2150","ibu","False","False","False"
"262","262","2150","brewery_id","True","True","True"
"The Brewer's Art","The Brewer's Art","2150","brewery_name","True","True","True"
"Baltimore","Baltimore","2150","city","True","True","True"
"MD","MD","2150","state","True","True","True"
"2152","2152","2151","index","True","True","True"
"1079","1079","2151","id","True","True","True"
"Ozzy","Ozzy","2151","beer_name","True","True","True"
"Belgian Pale Ale","Belgian Pale Ale","2151","style","True","True","True"
