"from","to","id","col","score","result","compare"
"patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","901","MeasureName","False","True","True"
"100%","100%","901","Score","True","True","True"
"3 patients","3 patients","901","Sample","True","True","True"
"al_scip-vte-2","al_scip-vte-2","901","Stateavg","False","True","True"
"903","903","902","index","True","True","True"
"10046","10046","902","ProviderNumber","True","True","True"
"riverview regional medical center","riverview regional medical center","902","HospitalName","False","True","True"
"600 south third street","600 south third street","902","Address1","True","True","True"
"empty","empty","902","Address2","True","True","True"
"empty","empty","902","Address3","True","True","True"
"gadsden","gadsden","902","City","False","True","True"
"al","al","902","State","True","True","True"
"35901","35901","902","ZipCode","True","True","True"
"etowah","etowah","902","CountyName","False","True","True"
"2565435200","2565435200","902","PhoneNumber","True","True","True"
"acutexcarexhospitals","acute care hospitals","902","HospitalType","False","False","False"
"proprietary","proprietary","902","HospitalOwner","True","True","True"
"yes","yes","902","EmergencyService","True","True","True"
"children s asthma care","children s asthma care","902","Condition","False","True","True"
"cac-1","cac-1","902","MeasureCode","True","True","True"
"childrenxwhoxreceivedxrelieverxmedicationxwhilexhospitalizedxforxasthma","children who received reliever medication while hospitalized for asthma","902","MeasureName","False","False","False"
"100%","100%","902","Score","True","True","True"
"4 patients","4 patients","902","Sample","True","True","True"
"al_cac-1","al_cac-1","902","Stateavg","False","True","True"
"904","904","903","index","True","True","True"
"10046","10046","903","ProviderNumber","True","True","True"
"rivxrvixw rxgional mxdical cxntxr","riverview regional medical center","903","HospitalName","False","False","False"
"600 south third street","600 south third street","903","Address1","True","True","True"
"empty","empty","903","Address2","True","True","True"
"empty","empty","903","Address3","True","True","True"
"gadsden","gadsden","903","City","False","True","True"
"al","al","903","State","True","True","True"
"35901","35901","903","ZipCode","True","True","True"
"etowah","etowah","903","CountyName","False","True","True"
"2565435200","2565435200","903","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","903","HospitalType","True","True","True"
"proprietary","proprietary","903","HospitalOwner","True","True","True"
"yes","yes","903","EmergencyService","True","True","True"
"children s asthma care","children s asthma care","903","Condition","False","True","True"
"cac-2","cac-2","903","MeasureCode","True","True","True"
"children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma","children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma","903","MeasureName","False","True","True"
"100%","100%","903","Score","True","True","True"
"4 patients","4 patients","903","Sample","True","True","True"
"al_cac-2","al_cac-2","903","Stateavg","False","True","True"
"905","905","904","index","True","True","True"
"10046","10046","904","ProviderNumber","True","True","True"
"riverview regional medical center","riverview regional medical center","904","HospitalName","False","True","True"
"600 south third street","600 south third street","904","Address1","True","True","True"
"empty","empty","904","Address2","True","True","True"
"empty","empty","904","Address3","True","True","True"
"gadsden","gadsden","904","City","False","True","True"
"al","al","904","State","True","True","True"
"35901","35901","904","ZipCode","True","True","True"
"etowah","etowah","904","CountyName","False","True","True"
"2565435200","2565435200","904","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","904","HospitalType","True","True","True"
"proprietary","proprietary","904","HospitalOwner","True","True","True"
"yes","yes","904","EmergencyService","True","True","True"
"children s asthma care","children s asthma care","904","Condition","False","True","True"
"cac-3","cac-3","904","MeasureCode","True","True","True"
"children and their caregivers who received a home management plan of care document while hospitalized for asthma","children and their caregivers who received a home management plan of care document while hospitalized for asthma","904","MeasureName","False","True","True"
"100%","100%","904","Score","True","True","True"
"4 patients","4 patients","904","Sample","True","True","True"
"al_cac-3","al_cac-3","904","Stateavg","False","True","True"
"906","906","905","index","True","True","True"
"10046","10046","905","ProviderNumber","True","True","True"
"riverview regional medical center","riverview regional medical center","905","HospitalName","False","True","True"
"600 south third street","600 south third street","905","Address1","True","True","True"
"empty","empty","905","Address2","True","True","True"
"empty","empty","905","Address3","True","True","True"
"gadsden","gadsden","905","City","False","True","True"
"al","al","905","State","True","True","True"
"35901","35901","905","ZipCode","True","True","True"
"etowah","etowah","905","CountyName","False","True","True"
"2565435200","2565435200","905","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","905","HospitalType","True","True","True"
"proprietary","proprietary","905","HospitalOwner","True","True","True"
"yes","yes","905","EmergencyService","True","True","True"
"heart attack","heart attack","905","Condition","True","True","True"
"ami-1","ami-1","905","MeasureCode","True","True","True"
"heart attack patients given aspirin at arrival","heart attack patients given aspirin at arrival","905","MeasureName","False","True","True"
"100%","100%","905","Score","True","True","True"
"126 patxents","126 patients","905","Sample","True","False","False"
"al_ami-1","al_ami-1","905","Stateavg","False","True","True"
"907","907","906","index","True","True","True"
"10046","10046","906","ProviderNumber","True","True","True"
"riverview regional medical center","riverview regional medical center","906","HospitalName","False","True","True"
"600 south third street","600 south third street","906","Address1","True","True","True"
"empty","empty","906","Address2","True","True","True"
"empty","empty","906","Address3","True","True","True"
"gadsden","gadsden","906","City","False","True","True"
"al","al","906","State","True","True","True"
"35901","35901","906","ZipCode","True","True","True"
"etowah","etowah","906","CountyName","False","True","True"
"2565435200","2565435200","906","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","906","HospitalType","True","True","True"
"proprietary","proprietary","906","HospitalOwner","True","True","True"
"yes","yes","906","EmergencyService","True","True","True"
"heart attack","heart attack","906","Condition","True","True","True"
"ami-2","ami-2","906","MeasureCode","True","True","True"
"heart attack patients given aspirin at discharge","heart attack patients given aspirin at discharge","906","MeasureName","False","True","True"
"100%","100%","906","Score","True","True","True"
"145 patients","145 patients","906","Sample","True","True","True"
"al_ami-2","al_ami-2","906","Stateavg","False","True","True"
"908","908","907","index","True","True","True"
"10046","10046","907","ProviderNumber","True","True","True"
"riverview regional medical center","riverview regional medical center","907","HospitalName","False","True","True"
"600 south third street","600 south third street","907","Address1","True","True","True"
