"from","to","id","col","score","result","compare"
"77-95","77-95","710","article_pagination","True","True","True"
"{""E.-B. Malmgren-Olsson"",""K. Armelius"",""B.-��. Armelius""}","{""E.-B. Malmgren-Olsson"",""K. Armelius"",""B.-. Armelius""}","710","author_list","True","False","False"
"446026","446026","711","id","True","True","True"
"Use of implantable cardioverter-defibrillators for primary prevention in older patients: A systematic literature review and meta-analysis.","Use of implantable cardioverter-defibrillators for primary prevention in older patients: A systematic literature review and meta-analysis.","711","article_title","True","True","True"
"","","711","article_language","True","True","True"
"","","711","journal_title","True","True","True"
"","","711","jounral_abbreviation","True","True","True"
"","","711","journal_issn","True","True","True"
"0","0","711","article_jvolumn","True","True","True"
"0","0","711","article_jissue","True","True","True"
"","","711","article_jcreated_at","True","True","True"
"","","711","article_pagination","True","True","True"
"{NULL}","{NULL}","711","author_list","True","True","True"
"84941","84941","712","id","True","True","True"
"Incidence of and risk factors for motor neurone disease in UK women: a prospective study.","Incidence of and risk factors for motor neurone disease in UK women: a prospective study.","712","article_title","True","True","True"
"eng","eng","712","article_language","True","True","True"
"BMC neurology","BMC neurology","712","journal_title","True","True","True"
"BMC Neurol","BMC Neurol","712","jounral_abbreviation","True","True","True"
"1471-2377","1471-2377","712","journal_issn","True","True","True"
"12","12","712","article_jvolumn","True","True","True"
"","-1","712","article_jissue","False","False","False"
"1/1/12","1/12/01","712","article_jcreated_at","False","False","False"
"25","25","712","article_pagination","True","True","True"
"{""Anna Brown"",""Jane Green"",""Valerie Beral"",""Gillian Reeves"",""Pat Doyle""}","{""Anna Brown"",""Jane Green"",""Valerie Beral"",""Gillian Reeves"",""Pat Doyle""}","712","author_list","True","True","True"
"558766","558766","713","id","True","True","True"
"Burkholderia cepacia complex infection in a case of sinonasal polyposis recurrence without cystic fibrosis","Burkholderia cepacia complex infection in a case of sinonasal polyposis recurrence without cystic fibrosis","713","article_title","True","True","True"
"eng","eng","713","article_language","True","True","True"
"","","713","journal_title","True","True","True"
"","","713","jounral_abbreviation","True","True","True"
"","","713","journal_issn","True","True","True"
"35","35","713","article_jvolumn","True","True","True"
"3","3","713","article_jissue","True","True","True"
"1/1/08","1/8/01","713","article_jcreated_at","False","False","False"
"414-6","414-6","713","article_pagination","True","True","True"
"{""A. Pavin"",""A. Staffieri"",""G. Marioni"",""G. Brescia"",""R. Rinaldi""}","{""A. Pavin"",""A. Staffieri"",""G. Marioni"",""G. Brescia"",""R. Rinaldi""}","713","author_list","True","True","True"
"428909","428909","714","id","True","True","True"
"Pilot randomized controlled trial of web-based acceptance and commitment therapy for smoking cessation.","Pilot randomized controlled trial of web-based acceptance and commitment therapy for smoking cessation.","714","article_title","True","True","True"
"","","714","article_language","True","True","True"
"Nicotine & Tobacco Research","Nicotine & Tobacco Research","714","journal_title","True","True","True"
"","","714","jounral_abbreviation","True","True","True"
"1462-2203","1462-2203","714","journal_issn","True","True","True"
"15","15","714","article_jvolumn","True","True","True"
"10","10","714","article_jissue","True","True","True"
"10/1/13","1/13/10","714","article_jcreated_at","False","False","False"
"1756-1764","1756-1764","714","article_pagination","True","True","True"
"{""Jaimee L. Heffner"",""Jonathan Bricker"",""Bryan Comstock"",""Christopher Wyszynski""}","{""Jaimee L. Heffner"",""Jonathan Bricker"",""Bryan Comstock"",""Christopher Wyszynski""}","714","author_list","True","True","True"
"110453","110453","715","id","True","True","True"
"Anti-hypertensive medicines prescribing for medical outpatients in a premier teaching hospital in Nigeria: a probable shift of paradigm.","Anti-hypertensive medicines prescribing for medical outpatients in a premier teaching hospital in Nigeria: a probable shift of paradigm.","715","article_title","True","True","True"
"eng","eng","715","article_language","True","True","True"
"Pharmacy practice","Pharmacy practice","715","journal_title","True","True","True"
"Pharm Pract (Granada)","Pharm Pract (Granada)","715","jounral_abbreviation","True","True","True"
"1885-642X","1885-642X","715","journal_issn","True","True","True"
"12","12","715","article_jvolumn","True","True","True"
"2","2","715","article_jissue","True","True","True"
"4/1/14","1/14/04","715","article_jcreated_at","False","False","False"
"419","419","715","article_pagination","True","True","True"
"{""Kazeem B Yusuff"",""Unyime I Eshiet""}","{""Kazeem B Yusuff"",""Unyime I Eshiet""}","715","author_list","True","True","True"
"837546","837546","716","id","True","True","True"
"Agitation, aggression, and disinhibition syndromes after traumatic brain injury","Agitation, aggression, and disinhibition syndromes after traumatic brain injury","716","article_title","True","True","True"
"","","716","article_language","True","True","True"
"NeuroRehabilitation","NeuroRehabilitation","716","journal_title","True","True","True"
"NeuroRehabilitation","NeuroRehabilitation","716","jounral_abbreviation","True","True","True"
"1053-8135","1053-8135","716","journal_issn","True","True","True"
"17","17","716","article_jvolumn","True","True","True"
"4","4","716","article_jissue","True","True","True"
"1/1/02","1/2/01","716","article_jcreated_at","False","False","False"
"297-310","297-310","716","article_pagination","True","True","True"
"{""E. Kim""}","{""E. Kim""}","716","author_list","True","True","True"
"82695","82695","717","id","True","True","True"
"The effect of lymphatico-venous anastomosis for an intractable ulcer at the lower leg in a marked obese patient.","The effect of lymphatico-venous anastomosis for an intractable ulcer at the lower leg in a marked obese patient.","717","article_title","True","True","True"
"eng","eng","717","article_language","True","True","True"
"Microsurgery","Microsurgery","717","journal_title","True","True","True"
"Microsurgery","Microsurgery","717","jounral_abbreviation","True","True","True"
"1098-2752","1098-2752","717","journal_issn","True","True","True"
"34","34","717","article_jvolumn","True","True","True"
"1","1","717","article_jissue","True","True","True"
"1/1/14","1/14/01","717","article_jcreated_at","False","False","False"
"64-7","Jul-64","717","article_pagination","True","False","False"
"{""Hisako Hara"",""Yukio Seki"",""Noriyuki Murai"",""Isao Koshima"",""Takuya Iida"",""Makoto Mihara"",""Takeshi Todokoro""}","{""Hisako Hara"",""Yukio Seki"",""Noriyuki Murai"",""Isao Koshima"",""Takuya Iida"",""Makoto Mihara"",""Takeshi Todokoro""}","717","author_list","True","True","True"
"820059","820059","718","id","True","True","True"
"Effects of multifunctional fabrics on cardiac autonomic tone and psychological state","Effects of multifunctional fabrics on cardiac autonomic tone and psychological state","718","article_title","True","True","True"
"English","English","718","article_language","True","True","True"
"International Journal of Neuroscience","International Journal of Neuroscience","718","journal_title","True","True","True"
"Int.J.Neurosci.","Int.J.Neurosci.","718","jounral_abbreviation","True","True","True"
"0020-7454","0020-7454","718","journal_issn","True","True","True"
"114","114","718","article_jvolumn","True","True","True"
"8","8","718","article_jissue","True","True","True"
"1/1/04","1/4/01","718","article_jcreated_at","False","False","False"
"923-931","923-931","718","article_pagination","True","True","True"
"{""K.-W. Park"",""J. Song"",""H.-J. Kim"",""S.-R. Moon"",""M.S. Lee""}","{""K.-W. Park"",""J. Song"",""H.-J. Kim"",""S.-R. Moon"",""M.S. Lee""}","718","author_list","True","True","True"
"771288","771288","719","id","True","True","True"
"Manual versus electric vacuum aspiration for first-trimester abortion: a systematic review","Manual versus electric vacuum aspiration for first-trimester abortion: a systematic review","719","article_title","True","True","True"
"eng","eng","719","article_language","True","True","True"
"Bjog","Bjog","719","journal_title","True","True","True"
"BJOG : an international journal of obstetrics and gynaecology","BJOG : an international journal of obstetrics and gynaecology","719","jounral_abbreviation","True","True","True"
"1470-0328 (Print) 1470-0328","1470-0328 (Print) 1470-0328","719","journal_issn","True","True","True"
"115","115","719","article_jvolumn","True","True","True"
"1","1","719","article_jissue","True","True","True"
"1/1/08","1/8/01","719","article_jcreated_at","False","False","False"
"13-May","13-May","719","article_pagination","True","True","True"
"{""F. Deng"",""J. Wen"",""Q. Y. Cai"",""Y. P. Li""}","{""F. Deng"",""J. Wen"",""Q. Y. Cai"",""Y. P. Li""}","719","author_list","True","True","True"
"54202","54202","720","id","True","True","True"
"Behaviour Research and Therapy Outcome predictors in guided and unguided self-help for social anxiety disorder","Behaviour Research and Therapy Outcome predictors in guided and unguided self-help for social anxiety disorder","720","article_title","True","True","True"
"","","720","article_language","True","True","True"
"Behaviour Research and Therapy","Behaviour Research and Therapy","720","journal_title","True","True","True"
"","","720","jounral_abbreviation","True","True","True"
"","","720","journal_issn","True","True","True"
"50","50","720","article_jvolumn","True","True","True"
"1","1","720","article_jissue","True","True","True"
"1/1/12","1/12/01","720","article_jcreated_at","False","False","False"
"13-21 DO  - 10.1016/j.brat.2011.10.009","13-21 DO  - 10.1016/j.brat.2011.10.009","720","article_pagination","True","True","True"
"{""O E Havik"",""P Carlbring"",""L G ��st"",""T Nordgreen"",""G Andersson"",""T Furmark""}","{""O E Havik"",""P Carlbring"",""L G _st"",""T Nordgreen"",""G Andersson"",""T Furmark""}","720","author_list","True","False","False"
"888477","888477","721","id","True","True","True"
"Probiotics for the treatment of upper and lower respiratory-tract infections in children: systematic review based on randomized clinical trials","Probiotics for the treatment of upper and lower respiratory-tract infections in children: systematic review based on randomized clinical trials","721","article_title","True","True","True"
"eng","eng","721","article_language","True","True","True"
"J Pediatr (Rio J)","J Pediatr (Rio J)","721","journal_title","True","True","True"
"Jornal de pediatria","Jornal de pediatria","721","jounral_abbreviation","True","True","True"
"0021-7557","0021-7557","721","journal_issn","True","True","True"
"91","91","721","article_jvolumn","True","True","True"
"5","5","721","article_jissue","True","True","True"
"1/1/15","1/15/01","721","article_jcreated_at","False","False","False"
"413-27","413-27","721","article_pagination","True","True","True"
"{""M. H. de Oliveira Junior"",""E. S. Sarinho"",""G. V. de Araujo"",""D. M. Peixoto""}","{""M. H. de Oliveira Junior"",""E. S. Sarinho"",""G. V. de Araujo"",""D. M. Peixoto""}","721","author_list","True","True","True"
